date;rule;action;support;confidence;lift
2020-02-07;d->d;HOLD;0.21115537848605578;0.828125;3.197836538461539
2020-02-10;d->d;HOLD;0.21912350597609562;0.8333333333333334;3.121890547263682
2020-02-11;d->d;HOLD;0.22310756972111553;0.835820895522388;3.0851624231782266
2020-02-12;d->d;HOLD;0.21912350597609562;0.8208955223880597;3.0300702370500443
2020-02-13;d->d;HOLD;0.22310756972111553;0.8235294117647058;2.995737425404945
2020-02-14;d->d;HOLD;0.22709163346613545;0.8260869565217391;2.9621118012422363
2020-02-17;d->d;HOLD;0.22709163346613545;0.8260869565217391;2.9621118012422363
2020-02-18;d->d;HOLD;0.23107569721115537;0.8285714285714286;2.929175050301811
2020-02-19;d->d;HOLD;0.2350597609561753;0.8309859154929577;2.8969092331768382
2020-02-20;d->d;HOLD;0.23904382470119523;0.8333333333333334;2.865296803652968
2020-02-21;d->d;HOLD;0.250996015936255;0.84;2.7742105263157892
2020-02-25;e->e;HOLD;0.1394422310756972;0.8536585365853658;5.1016260162601625
2020-02-26;e->e;HOLD;0.14342629482071714;0.8571428571428571;5.003322259136214
2020-02-27;e->e;HOLD;0.14741035856573706;0.8604651162790697;4.908562367864694
2020-02-28;e->e;HOLD;0.14342629482071714;0.8571428571428571;5.003322259136214
2020-03-02;e->e;HOLD;0.13545816733067728;0.8717948717948718;5.470512820512821
2020-03-03;e->e;HOLD;0.1394422310756972;0.875;5.3567073170731705
2020-03-04;e->e;HOLD;0.14342629482071714;0.8780487804878049;5.247386759581882
2020-03-05;e->e;HOLD;0.14741035856573706;0.8809523809523809;5.142303433001109
2020-03-06;e->e;HOLD;0.15139442231075698;0.8837209302325582;5.041226215644821
2020-03-10;e->e;HOLD;0.1553784860557769;0.8863636363636364;4.943939393939393
2020-03-11;d->d;HOLD;0.23107569721115537;0.8285714285714286;2.929175050301811
2020-03-12;d->d;HOLD;0.2350597609561753;0.8309859154929577;2.8969092331768382
2020-03-13;b->b;HOLD;0.1553784860557769;0.8125;4.161989795918368
2020-03-16;b->b;HOLD;0.1593625498007968;0.8163265306122449;4.09795918367347
2020-03-17;b->b;HOLD;0.17131474103585656;0.8269230769230769;3.916182873730043
2020-03-18;a->a;HOLD;0.13545816733067728;0.8947368421052632;5.758434547908231
2020-03-19;a->a;HOLD;0.13545816733067728;0.8947368421052632;5.758434547908231
2020-03-20;a->a;HOLD;0.1394422310756972;0.8974358974358975;5.631410256410256
2020-03-23;a->a;HOLD;0.1394422310756972;0.8974358974358975;5.631410256410256
2020-03-24;a->a;HOLD;0.14342629482071714;0.9;5.5097560975609765
2020-03-25;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2020-03-26;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2020-03-27;a->a;HOLD;0.15139442231075698;0.9047619047619048;5.281284606866003
2020-03-30;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2020-03-31;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2020-04-01;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2020-04-02;a->a;HOLD;0.15139442231075698;0.9047619047619048;5.281284606866003
2020-04-03;a->a;HOLD;0.1553784860557769;0.9069767441860465;5.173890063424947
2020-04-06;a->a;HOLD;0.1553784860557769;0.9069767441860465;5.173890063424947
2020-04-07;a->a;HOLD;0.1593625498007968;0.9090909090909091;5.07070707070707
2020-04-08;b->b;HOLD;0.1553784860557769;0.7959183673469388;3.995510204081633
2020-04-09;b->b;HOLD;0.1593625498007968;0.8;3.937254901960784
2020-04-10;c->c;HOLD;0.12350597609561753;0.7209302325581395;4.112579281183932
2020-04-13;c->c;HOLD;0.12749003984063745;0.7272727272727273;4.056565656565656
2020-04-14;d->d;HOLD;0.199203187250996;0.819672131147541;3.3727492609513567
2020-04-15;d->d;HOLD;0.199203187250996;0.819672131147541;3.3727492609513567
2020-04-16;d->d;HOLD;0.20318725099601595;0.8360655737704918;3.3847170809095717
2020-04-17;d->d;HOLD;0.20717131474103587;0.8387096774193549;3.34152585765489
2020-04-20;d->d;HOLD;0.20717131474103587;0.8253968253968254;3.237103174603175
2020-04-21;d->d;HOLD;0.21115537848605578;0.828125;3.197836538461539
2020-04-22;d->d;HOLD;0.2151394422310757;0.84375;3.2581730769230774
2020-04-23;d->d;HOLD;0.22310756972111553;0.8484848484848485;3.1786521935775673
2020-04-24;d->d;HOLD;0.22709163346613545;0.8507462686567164;3.1402546093064094
2020-04-27;c->c;HOLD;0.11553784860557768;0.7073170731707317;4.227061556329849
2020-04-28;c->c;HOLD;0.12350597609561753;0.7380952380952381;4.30841638981174
2020-04-29;c->c;HOLD;0.12350597609561753;0.7380952380952381;4.30841638981174
2020-04-30;c->c;HOLD;0.12749003984063745;0.7441860465116279;4.245243128964059
2020-05-04;c->c;HOLD;0.13147410358565736;0.7674418604651163;4.377906976744186
2020-05-05;c->c;HOLD;0.13147410358565736;0.7674418604651163;4.377906976744186
2020-05-06;c->c;HOLD;0.13545816733067728;0.7727272727272727;4.310101010101009
2020-05-07;d->d;HOLD;0.21115537848605578;0.828125;3.197836538461539
2020-05-08;d->d;HOLD;0.20717131474103587;0.8253968253968254;3.237103174603175
2020-05-12;d->d;HOLD;0.21115537848605578;0.828125;3.197836538461539
2020-05-13;d->d;HOLD;0.21115537848605578;0.828125;3.197836538461539
2020-05-14;c->c;HOLD;0.1394422310756972;0.7608695652173914;4.151701323251417
2020-05-15;c->c;HOLD;0.1394422310756972;0.7608695652173914;4.151701323251417
2020-05-18;c->c;HOLD;0.14342629482071714;0.782608695652174;4.179463459759482
2020-05-19;c->c;HOLD;0.14342629482071714;0.782608695652174;4.179463459759482
2020-05-20;b->b;HOLD;0.16733067729083664;0.8235294117647058;3.975113122171945
2020-05-21;b->b;HOLD;0.17131474103585656;0.8269230769230769;3.916182873730043
2020-05-22;b->b;HOLD;0.1752988047808765;0.8301886792452831;3.8588399720475195
2020-05-25;b->b;HOLD;0.17928286852589642;0.8333333333333334;3.803030303030303
2020-05-26;b->b;HOLD;0.18326693227091634;0.8363636363636363;3.7487012987012984
2020-05-27;b->b;HOLD;0.18725099601593626;0.8392857142857143;3.6958020050125313
2020-05-28;b->b;HOLD;0.18725099601593626;0.8392857142857143;3.6958020050125313
2020-05-29;b->b;HOLD;0.19123505976095617;0.8421052631578947;3.644283121597096
2020-06-01;b->b;HOLD;0.19123505976095617;0.8421052631578947;3.644283121597096
2020-06-02;b->b;HOLD;0.1952191235059761;0.8448275862068966;3.5940970192869663
2020-06-03;c->c;HOLD;0.12350597609561753;0.7209302325581395;4.112579281183932
2020-06-04;c->c;HOLD;0.12749003984063745;0.7272727272727273;4.056565656565656
2020-06-05;d->d;HOLD;0.20717131474103587;0.8253968253968254;3.288485764676241
2020-06-08;d->d;HOLD;0.20717131474103587;0.8253968253968254;3.288485764676241
2020-06-09;e->e;HOLD;0.1593625498007968;0.9090909090909091;5.07070707070707
2020-06-10;e->e;HOLD;0.1593625498007968;0.9090909090909091;5.07070707070707
2020-06-11;e->e;HOLD;0.16334661354581673;0.9111111111111111;4.971497584541062
2020-06-15;e->e;HOLD;0.16733067729083664;0.9130434782608695;4.876040703052729
2020-06-16;e->e;HOLD;0.16733067729083664;0.9130434782608695;4.876040703052729
2020-06-17;e->e;HOLD;0.17131474103585656;0.9148936170212766;4.784131205673758
2020-06-18;e->e;HOLD;0.17131474103585656;0.9148936170212766;4.784131205673758
2020-06-19;d->d;HOLD;0.20717131474103587;0.8253968253968254;3.237103174603175
2020-06-22;d->d;HOLD;0.21115537848605578;0.828125;3.197836538461539
2020-06-23;d->d;HOLD;0.2151394422310757;0.8307692307692308;3.1594405594405597
2020-06-25;c->c;HOLD;0.099601593625498;0.6944444444444444;4.71096096096096
2020-06-26;c->c;HOLD;0.10358565737051793;0.7027027027027027;4.6415362731152205
2020-06-29;c->c;HOLD;0.10756972111553785;0.7105263157894737;4.5728744939271255
2020-06-30;c->c;HOLD;0.11155378486055777;0.717948717948718;4.505128205128205
2020-07-02;b->b;HOLD;0.18326693227091634;0.8214285714285714;3.681760204081633
2020-07-03;b->b;HOLD;0.18326693227091634;0.8214285714285714;3.681760204081633
2020-07-06;b->b;HOLD;0.18326693227091634;0.8214285714285714;3.681760204081633
2020-07-07;b->b;HOLD;0.18725099601593626;0.8392857142857143;3.6958020050125313
2020-07-08;b->b;HOLD;0.19123505976095617;0.8421052631578947;3.644283121597096
2020-07-09;b->b;HOLD;0.1952191235059761;0.8448275862068966;3.5940970192869663
2020-07-10;b->b;HOLD;0.199203187250996;0.847457627118644;3.545197740112994
2020-07-13;b->b;HOLD;0.20318725099601595;0.85;3.5558333333333336
2020-07-14;b->b;HOLD;0.20318725099601595;0.85;3.5558333333333336
2020-07-15;b->b;HOLD;0.20318725099601595;0.85;3.5558333333333336
2020-07-16;b->b;HOLD;0.20318725099601595;0.85;3.5558333333333336
2020-07-17;b->b;HOLD;0.20717131474103587;0.8666666666666667;3.566120218579235
2020-07-20;b->b;HOLD;0.21115537848605578;0.8688524590163934;3.517451084082496
2020-07-21;b->b;HOLD;0.2151394422310757;0.8709677419354839;3.4700460829493087
2020-07-22;b->b;HOLD;0.21912350597609562;0.873015873015873;3.423859126984127
2020-07-23;b->b;HOLD;0.22310756972111553;0.875;3.3788461538461543
2020-07-24;b->b;HOLD;0.22709163346613545;0.8769230769230769;3.334965034965035
2020-07-27;b->b;HOLD;0.23107569721115537;0.8787878787878788;3.292175486205337
2020-07-28;b->b;HOLD;0.2350597609561753;0.8805970149253731;3.250438981562775
2020-07-29;b->b;HOLD;0.2350597609561753;0.8805970149253731;3.250438981562775
2020-07-30;b->b;HOLD;0.23904382470119523;0.8823529411764706;3.209718670076727
2020-07-31;b->b;HOLD;0.24302788844621515;0.8840579710144928;3.169979296066253
2020-08-03;b->b;HOLD;0.24302788844621515;0.8840579710144928;3.169979296066253
2020-08-04;b->b;HOLD;0.24701195219123506;0.8857142857142857;3.1311871227364185
2020-08-05;c->c;HOLD;0.10756972111553785;0.6923076923076923;4.344230769230769
2020-08-06;c->c;HOLD;0.10756972111553785;0.6923076923076923;4.344230769230769
2020-08-07;c->c;HOLD;0.10358565737051793;0.6666666666666666;4.183333333333334
2020-08-10;c->c;HOLD;0.10756972111553785;0.6585365853658537;3.9355400696864113
2020-08-11;c->c;HOLD;0.11155378486055777;0.6666666666666666;3.891472868217055
2020-08-12;c->c;HOLD;0.11553784860557768;0.6744186046511628;3.847251585623679
2020-08-13;d->d;HOLD;0.18326693227091634;0.7931034482758621;3.432223543400714
2020-08-14;d->d;HOLD;0.18326693227091634;0.7931034482758621;3.432223543400714
2020-08-17;d->d;HOLD;0.18326693227091634;0.7931034482758621;3.432223543400714
2020-08-18;d->d;HOLD;0.18326693227091634;0.7931034482758621;3.432223543400714
2020-08-19;e->e;HOLD;0.1553784860557769;0.9069767441860465;5.173890063424947
2020-08-20;e->e;HOLD;0.1593625498007968;0.9090909090909091;5.07070707070707
2020-08-21;e->e;HOLD;0.16334661354581673;0.9111111111111111;4.971497584541062
2020-08-24;e->e;HOLD;0.16733067729083664;0.9130434782608695;4.876040703052729
2020-08-25;e->e;HOLD;0.17131474103585656;0.9148936170212766;4.784131205673758
2020-08-26;e->e;HOLD;0.1752988047808765;0.9166666666666666;4.695578231292517
2020-08-27;e->e;HOLD;0.17928286852589642;0.9183673469387755;4.610204081632654
2020-08-28;d->d;HOLD;0.16733067729083664;0.7924528301886793;3.683438155136268
2020-08-31;d->d;HOLD;0.17928286852589642;0.8035714285714286;3.5385338345864663
2020-09-01;d->d;HOLD;0.18326693227091634;0.8070175438596491;3.492437991530551
2020-09-02;d->d;HOLD;0.18725099601593626;0.8103448275862069;3.4473991817650496
2020-09-03;c->c;HOLD;0.11553784860557768;0.725;4.4384146341463415
2020-09-04;c->c;HOLD;0.11952191235059761;0.7317073170731707;4.372822299651569
2020-09-07;c->c;HOLD;0.12350597609561753;0.7380952380952381;4.30841638981174
2020-09-08;b->b;HOLD;0.22310756972111553;0.8615384615384616;3.326863905325444
2020-09-09;b->b;HOLD;0.22310756972111553;0.8615384615384616;3.326863905325444
2020-09-10;b->b;HOLD;0.22310756972111553;0.8615384615384616;3.326863905325444
2020-09-11;b->b;HOLD;0.22310756972111553;0.8615384615384616;3.326863905325444
