open;close;high;low;value;volume;begin;end
280.82;278.21;280.99;276.61;11149945984.2;40006960;2018-02-27 00:00:00;2018-02-27 23:59:59
276.0;272.4;277.41;272.0;14554640001.7;53012950;2018-02-28 00:00:00;2018-02-28 23:59:59
270.98;275.0;277.0;270.9;10691698615.5;38979860;2018-03-01 00:00:00;2018-03-01 23:59:59
274.4;273.0;275.5;268.56;12489442956.1;46027880;2018-03-02 00:00:00;2018-03-02 23:59:59
273.7;277.0;278.84;273.5;9442568170.3;34109000;2018-03-05 00:00:00;2018-03-05 23:59:59
278.5;274.03;281.5;274.03;11265464852.1;40605460;2018-03-06 00:00:00;2018-03-06 23:59:59
272.99;274.0;276.72;270.15;13634404795.2;49998920;2018-03-07 00:00:00;2018-03-07 23:59:59
274.55;274.6;275.48;270.61;7181079006.5;26351860;2018-03-09 00:00:00;2018-03-09 23:59:59
276.05;274.3;277.3;273.55;6526543548.9;23710370;2018-03-12 00:00:00;2018-03-12 23:59:59
274.0;273.95;275.93;272.66;9496963452.9;34643840;2018-03-13 00:00:00;2018-03-13 23:59:59
273.0;262.5;273.4;262.11;16544068953.4;61779660;2018-03-14 00:00:00;2018-03-14 23:59:59
263.0;254.51;264.61;253.29;20242222423.6;78054390;2018-03-15 00:00:00;2018-03-15 23:59:59
255.29;256.15;257.98;249.76;23374275592.7;91870960;2018-03-16 00:00:00;2018-03-16 23:59:59
257.8;255.0;259.81;250.01;10847095189.2;42502100;2018-03-19 00:00:00;2018-03-19 23:59:59
255.98;257.15;257.34;250.4;15999128102.2;62966810;2018-03-20 00:00:00;2018-03-20 23:59:59
258.0;268.88;270.0;257.23;18522801736.3;69909930;2018-03-21 00:00:00;2018-03-21 23:59:59
269.97;265.5;271.8;264.1;14868236050.4;55550150;2018-03-22 00:00:00;2018-03-22 23:59:59
259.02;262.0;264.25;259.02;12131991833.5;46285060;2018-03-23 00:00:00;2018-03-23 23:59:59
262.0;255.0;264.87;255.0;14801208311.8;56903720;2018-03-26 00:00:00;2018-03-26 23:59:59
256.99;258.0;258.43;252.27;11573145804.900003;45163380;2018-03-27 00:00:00;2018-03-27 20:30:00
255.5;251.5;256.12;250.75;11059600247.6;43754240;2018-03-28 00:00:00;2018-03-28 23:59:59
252.12;252.9;255.6;252.12;8537556290.3;33625120;2018-03-29 00:00:00;2018-03-29 23:59:59
254.0;253.57;254.49;252.8;2769490405.2;10912160;2018-03-30 00:00:00;2018-03-30 23:59:59
253.58;249.99;258.34;249.99;9030804058.1;35436630;2018-04-02 00:00:00;2018-04-02 23:59:59
250.01;251.6;251.93;245.38;15893637625.9;63806710;2018-04-03 00:00:00;2018-04-03 23:59:59
252.21;255.69;255.77;249.09;13132589219.5;52051840;2018-04-04 00:00:00;2018-04-04 23:59:59
257.25;262.0;262.89;255.92;13715850969.4;52779220;2018-04-05 00:00:00;2018-04-05 23:59:59
260.64;256.76;262.32;256.01;10442622618.6;40256090;2018-04-06 00:00:00;2018-04-06 23:59:59
255.05;213.0;255.3;205.0;56367801633.7;250018990;2018-04-09 00:00:00;2018-04-09 23:59:59
211.24;214.8;224.47;197.0;53263816178.4;253346870;2018-04-10 00:00:00;2018-04-10 23:59:59
214.0;208.0;223.6;204.24;39537872546.91;185659760;2018-04-11 00:00:00;2018-04-11 23:59:59
214.55;212.21;218.39;208.5;27108143591.5;126954920;2018-04-12 00:00:00;2018-04-12 23:59:59
213.37;204.7;216.7;203.14;22455471964.5;106926900;2018-04-13 00:00:00;2018-04-13 23:59:59
199.36;192.06;208.0;191.5;39538854703.2;199704860;2018-04-16 00:00:00;2018-04-16 23:59:59
203.02;207.5;207.87;200.0;34626781541.2;169904570;2018-04-17 00:00:00;2018-04-17 23:59:59
209.0;215.87;219.93;208.25;37412604604.2;174039490;2018-04-18 00:00:00;2018-04-18 23:59:59
217.34;213.45;222.22;212.0;29060746448.2;133533840;2018-04-19 00:00:00;2018-04-19 23:59:59
214.0;215.36;216.27;212.13;12403515337.1;57871710;2018-04-20 00:00:00;2018-04-20 23:59:59
216.48;223.25;223.5;213.22;25595003152.1;116947630;2018-04-23 00:00:00;2018-04-23 23:59:59
225.9;223.0;228.43;221.3;18905942308.9;83961110;2018-04-24 00:00:00;2018-04-24 23:59:59
220.15;220.45;223.78;218.2;15380847119.1;69675890;2018-04-25 00:00:00;2018-04-25 23:59:59
221.57;220.7;222.59;216.0;16070884559.3;73277610;2018-04-26 00:00:00;2018-04-26 23:59:59
221.36;223.91;224.43;217.62;18162835383.4;81940000;2018-04-27 00:00:00;2018-04-27 20:29:56
224.4;224.8;224.99;222.4;2307677737.1;10314450;2018-04-28 00:00:00;2018-04-28 23:59:59
224.5;226.99;228.2;221.58;8865824262.0;39358910;2018-04-30 00:00:00;2018-04-30 23:59:59
224.22;229.02;230.0;224.02;9102861491.900003;40017840;2018-05-02 00:00:00;2018-05-02 20:30:01
228.4;228.03;232.74;227.5;18372579814.6;79625270;2018-05-03 00:00:00;2018-05-03 23:59:59
229.58;228.55;230.94;225.7;10993598018.3;48163140;2018-05-04 00:00:00;2018-05-04 23:59:59
230.17;229.86;232.18;229.06;8597499600.1;37271570;2018-05-07 00:00:00;2018-05-07 23:59:59
227.79;226.7;228.48;224.5;12674910859.6;55972540;2018-05-08 00:00:00;2018-05-08 23:59:59
228.5;233.7;234.14;228.37;16721207227.5;72199030;2018-05-10 00:00:00;2018-05-10 23:59:59
234.35;235.72;237.95;233.74;13007734693.5;55080740;2018-05-11 00:00:00;2018-05-11 23:59:59
236.21;237.8;237.8;234.03;8203151990.1;34774680;2018-05-14 00:00:00;2018-05-14 23:59:59
237.5;231.39;237.5;230.4;12376593219.3;53009530;2018-05-15 00:00:00;2018-05-15 23:59:59
230.88;229.8;232.0;226.7;16095019363.6;70162450;2018-05-16 00:00:00;2018-05-16 23:59:59
230.01;226.05;231.25;226.05;9918244022.6;43455710;2018-05-17 00:00:00;2018-05-17 23:59:59
225.7;222.2;228.16;222.2;13600146228.6;60330030;2018-05-18 00:00:00;2018-05-18 23:59:59
223.79;226.21;226.8;223.55;8784476449.5;38991090;2018-05-21 00:00:00;2018-05-21 23:59:59
227.27;225.6;227.27;222.95;9754702136.8;43268320;2018-05-22 00:00:00;2018-05-22 23:59:59
223.11;221.0;224.07;221.0;10855542413.4;48854650;2018-05-23 00:00:00;2018-05-23 23:59:59
221.91;222.01;223.7;221.12;8267685632.3;37214260;2018-05-24 00:00:00;2018-05-24 23:59:59
222.51;220.0;223.48;219.0;11082473200.7;50137840;2018-05-25 00:00:00;2018-05-25 23:59:59
219.47;220.9;221.5;219.2;5113158836.1;23187310;2018-05-28 00:00:00;2018-05-28 23:59:59
220.5;219.0;222.13;217.1;7867194173.0;35940720;2018-05-29 00:00:00;2018-05-29 23:59:59
219.3;221.01;221.55;217.88;10697722207.6;48626980;2018-05-30 00:00:00;2018-05-30 23:59:59
221.98;222.36;224.35;220.0;14989081289.6;67415130;2018-05-31 00:00:00;2018-05-31 23:59:59
221.5;220.0;222.77;220.0;7848174673.3;35532280;2018-06-01 00:00:00;2018-06-01 23:59:59
221.13;220.0;222.67;218.57;7117569831.1;32256200;2018-06-04 00:00:00;2018-06-04 23:59:59
220.0;215.56;220.79;214.51;11171799385.9;51368750;2018-06-05 00:00:00;2018-06-05 23:59:59
216.0;217.9;218.19;214.65;7767477577.0;35857770;2018-06-06 00:00:00;2018-06-06 23:59:59
218.94;216.41;219.45;216.41;7089408354.8;32483420;2018-06-07 00:00:00;2018-06-07 23:59:59
216.0;210.95;217.0;210.25;14448389955.6;67632240;2018-06-08 00:00:00;2018-06-08 23:59:59
211.5;212.6;213.27;211.5;1383573525.6;6508460;2018-06-09 00:00:00;2018-06-09 23:59:59
212.5;210.35;213.61;208.33;5959527279.0;28263970;2018-06-11 00:00:00;2018-06-11 23:59:59
211.23;215.0;216.13;209.63;10377946438.5;48675610;2018-06-13 00:00:00;2018-06-13 23:59:59
214.82;214.0;217.49;213.6;9206055870.5;42732410;2018-06-14 00:00:00;2018-06-14 23:59:59
213.9;209.36;215.0;207.9;18119021697.3;86209880;2018-06-15 00:00:00;2018-06-15 23:59:59
209.0;206.3;211.2;205.01;11281089544.1;54276700;2018-06-18 00:00:00;2018-06-18 23:59:59
204.0;206.0;206.77;202.11;10546994272.9;51734620;2018-06-19 00:00:00;2018-06-19 23:59:59
207.0;212.2;212.37;207.0;12856341206.2;60991640;2018-06-20 00:00:00;2018-06-20 23:59:59
212.25;210.4;214.16;208.62;13757767116.0;65102970;2018-06-21 00:00:00;2018-06-21 23:59:59
211.62;214.43;215.0;209.62;14362327011.3;67568430;2018-06-22 00:00:00;2018-06-22 23:59:59
204.5;202.51;206.94;202.51;11560070651.5;56516980;2018-06-25 00:00:00;2018-06-25 23:59:59
203.64;199.91;205.0;199.6;11019915597.7;54747990;2018-06-26 00:00:00;2018-06-26 23:59:59
201.85;207.95;209.33;198.55;16591642196.8;81134770;2018-06-27 00:00:00;2018-06-27 23:59:59
207.85;208.5;210.63;207.01;9801017784.2;46877330;2018-06-28 00:00:00;2018-06-28 23:59:59
210.1;218.0;218.3;210.09;16514311408.9;76707660;2018-06-29 00:00:00;2018-06-29 23:59:59
217.01;221.01;222.83;216.0;12152067497.8;55213130;2018-07-02 00:00:00;2018-07-02 23:59:59
221.01;218.45;222.45;217.1;8426922399.4;38401730;2018-07-03 00:00:00;2018-07-03 23:59:59
218.23;217.7;219.56;216.61;4421169044.0;20277940;2018-07-04 00:00:00;2018-07-04 23:59:59
217.5;224.54;224.54;216.85;11927171467.9;53737300;2018-07-05 00:00:00;2018-07-05 23:59:59
225.01;226.71;227.59;221.61;12416711754.1;55247910;2018-07-06 00:00:00;2018-07-06 23:59:59
228.5;230.0;231.24;228.2;11513207998.0;50069820;2018-07-09 00:00:00;2018-07-09 23:59:59
230.95;230.3;232.25;228.0;9974921055.3;43340410;2018-07-10 00:00:00;2018-07-10 23:59:59
229.2;227.57;229.2;224.8;13187757321.9;58161000;2018-07-11 00:00:00;2018-07-11 23:59:59
226.76;226.6;228.45;225.1;9180986134.9;40488130;2018-07-12 00:00:00;2018-07-12 23:59:59
227.3;229.85;230.86;227.22;9081249005.9;39651270;2018-07-13 00:00:00;2018-07-13 23:59:59
230.1;227.99;231.0;226.42;8145377907.2;35579630;2018-07-16 00:00:00;2018-07-16 23:59:59
227.0;222.5;227.0;220.52;13946206433.7;62586090;2018-07-17 00:00:00;2018-07-17 23:59:59
222.0;216.28;224.0;215.64;13395859259.5;61197290;2018-07-18 00:00:00;2018-07-18 23:59:59
216.9;207.5;217.11;206.56;19642138459.1;93333130;2018-07-19 00:00:00;2018-07-19 23:59:59
207.77;204.34;210.95;201.1;26069626365.4;126702190;2018-07-20 00:00:00;2018-07-20 23:59:59
205.4;208.42;210.4;205.25;11542249816.0;55275810;2018-07-23 00:00:00;2018-07-23 23:59:59
209.0;215.45;215.45;208.92;11520923113.7;54142290;2018-07-24 00:00:00;2018-07-24 23:59:59
211.0;213.7;215.45;208.34;16305810193.2;76868200;2018-07-25 00:00:00;2018-07-25 23:59:59
215.7;210.0;216.51;209.11;12669519530.3;59754670;2018-07-26 00:00:00;2018-07-26 23:59:59
210.0;208.9;211.22;205.58;12215218671.4;58628430;2018-07-27 00:00:00;2018-07-27 23:59:59
207.77;211.33;212.49;206.56;10183314051.5;48372730;2018-07-30 00:00:00;2018-07-30 23:59:59
211.09;214.86;214.94;210.24;9645869387.4;45260950;2018-07-31 00:00:00;2018-07-31 23:59:59
213.5;210.6;215.2;210.57;8003945324.7;37666650;2018-08-01 00:00:00;2018-08-01 23:59:59
208.54;206.6;211.72;205.13;12096301708.0;58115220;2018-08-02 00:00:00;2018-08-02 23:59:59
206.49;202.21;206.55;202.0;15078114121.4;74165120;2018-08-03 00:00:00;2018-08-03 23:59:59
201.8;203.9;205.2;199.57;10713771392.2;52730870;2018-08-06 00:00:00;2018-08-06 23:59:59
205.19;201.79;207.95;201.55;12415871976.1;60553370;2018-08-07 00:00:00;2018-08-07 23:59:59
201.53;193.2;202.45;191.51;27790876784.1;142075030;2018-08-08 00:00:00;2018-08-08 23:59:59
189.99;195.9;195.9;182.06;30284614702.70003;160336490;2018-08-09 00:00:00;2018-08-09 20:30:04
194.0;186.15;196.85;183.01;21618274957.1;113592570;2018-08-10 00:00:00;2018-08-10 23:59:59
182.05;190.0;193.39;180.15;20128588961.3;106701070;2018-08-13 00:00:00;2018-08-13 23:59:59
192.98;192.76;195.98;188.2;15858852181.8;82753490;2018-08-14 00:00:00;2018-08-14 23:59:59
192.35;187.98;194.0;186.53;14725840102.6;77725280;2018-08-15 00:00:00;2018-08-15 23:59:59
189.0;191.6;192.28;188.22;10404303397.5;54684020;2018-08-16 00:00:00;2018-08-16 23:59:59
191.83;189.55;192.43;188.59;8610449552.0;45242690;2018-08-17 00:00:00;2018-08-17 23:59:59
190.99;191.2;193.99;190.64;9500055126.9;49443050;2018-08-20 00:00:00;2018-08-20 23:59:59
192.0;191.8;192.34;189.55;7701782573.9;40349600;2018-08-21 00:00:00;2018-08-21 23:59:59
192.43;187.8;193.69;187.56;12651411162.5;66396800;2018-08-22 00:00:00;2018-08-22 23:59:59
188.44;178.71;189.06;178.55;27065677929.2;147648980;2018-08-23 00:00:00;2018-08-23 23:59:59
178.0;180.39;180.39;172.8;23457535153.0;133262230;2018-08-24 00:00:00;2018-08-24 23:59:59
181.47;183.27;183.83;180.52;9436364424.6;51721470;2018-08-27 00:00:00;2018-08-27 23:59:59
183.35;182.0;184.64;181.22;9080653589.9;49610370;2018-08-28 00:00:00;2018-08-28 23:59:59
182.77;183.5;183.85;181.31;7182618810.7;39285100;2018-08-29 00:00:00;2018-08-29 23:59:59
184.61;178.0;185.57;177.25;12019920144.6;66285490;2018-08-30 00:00:00;2018-08-30 23:59:59
177.61;182.0;182.0;175.61;11442463693.3;63814120;2018-08-31 00:00:00;2018-08-31 23:59:59
181.72;181.21;182.87;180.15;5674285972.0;31275240;2018-09-03 00:00:00;2018-09-03 23:59:59
182.0;179.5;182.49;177.71;10220677869.6;56794110;2018-09-04 00:00:00;2018-09-04 23:59:59
178.5;178.46;181.25;178.28;7999914277.0;44505050;2018-09-05 00:00:00;2018-09-05 23:59:59
177.25;175.0;180.18;175.0;8793444616.0;49419910;2018-09-06 00:00:00;2018-09-06 23:59:59
175.47;174.9;177.45;173.85;12023114397.0;68532820;2018-09-07 00:00:00;2018-09-07 23:59:59
175.03;171.21;175.97;169.85;13361792221.8;77730540;2018-09-10 00:00:00;2018-09-10 23:59:59
171.23;169.36;172.67;165.9;15752300258.0;93278700;2018-09-11 00:00:00;2018-09-11 23:59:59
170.2;173.9;175.19;169.4;16178029284.8;93574140;2018-09-12 00:00:00;2018-09-12 23:59:59
174.5;183.5;189.04;174.5;35718530627.1;194912360;2018-09-13 00:00:00;2018-09-13 23:59:59
185.0;188.71;189.0;182.53;23811121559.5;127908270;2018-09-14 00:00:00;2018-09-14 23:59:59
190.0;188.11;192.07;186.6;12657495056.9;67025000;2018-09-17 00:00:00;2018-09-17 23:59:59
188.3;191.65;192.69;186.51;15935602842.5;83601870;2018-09-18 00:00:00;2018-09-18 23:59:59
192.3;193.9;193.97;191.47;11765790485.2;61065690;2018-09-19 00:00:00;2018-09-19 23:59:59
194.3;191.16;197.73;191.16;25907671831.7;133004440;2018-09-20 00:00:00;2018-09-20 23:59:59
191.16;193.44;194.68;188.83;20987085349.6;109182050;2018-09-21 00:00:00;2018-09-21 23:59:59
194.6;198.75;199.06;194.29;14980862393.8;76000500;2018-09-24 00:00:00;2018-09-24 23:59:59
199.7;195.55;201.0;195.06;17816394892.2;90058270;2018-09-25 00:00:00;2018-09-25 23:59:59
195.52;195.79;197.4;193.59;12107685829.7;61988530;2018-09-26 00:00:00;2018-09-26 23:59:59
195.0;204.1;204.1;194.56;20287763496.9;101333900;2018-09-27 00:00:00;2018-09-27 23:59:59
204.93;203.32;205.67;200.1;20640002411.7;101839410;2018-09-28 00:00:00;2018-09-28 23:59:59
204.5;204.2;205.25;201.71;11200731324.1;55013680;2018-10-01 00:00:00;2018-10-01 23:59:59
205.16;199.5;205.98;198.62;15967060127.3;79003430;2018-10-02 00:00:00;2018-10-02 23:59:59
200.0;198.3;202.47;196.85;15326875712.8;76679890;2018-10-03 00:00:00;2018-10-03 23:59:59
197.91;189.35;198.19;189.25;16889190425.7;87451180;2018-10-04 00:00:00;2018-10-04 23:59:59
188.99;187.2;191.59;185.05;19431049586.3;103279820;2018-10-05 00:00:00;2018-10-05 23:59:59
187.0;191.85;193.6;182.51;15450505217.0;82502650;2018-10-08 00:00:00;2018-10-08 23:59:59
193.5;191.25;196.04;188.7;16579437585.2;86121280;2018-10-09 00:00:00;2018-10-09 23:59:59
192.0;189.89;195.12;188.81;12901659213.4;67336620;2018-10-10 00:00:00;2018-10-10 23:59:59
184.85;185.27;187.83;182.3;23161160055.1;125364360;2018-10-11 00:00:00;2018-10-11 23:59:59
187.8;191.85;192.16;187.61;11967488185.0;63093510;2018-10-12 00:00:00;2018-10-12 23:59:59
192.5;190.92;193.89;189.45;10382085271.3;54220850;2018-10-15 00:00:00;2018-10-15 23:59:59
190.02;196.05;196.2;189.0;12322929981.2;64061080;2018-10-16 00:00:00;2018-10-16 23:59:59
198.47;194.05;198.8;192.92;15439909926.6;79027880;2018-10-17 00:00:00;2018-10-17 23:59:59
193.5;191.0;194.2;190.8;9497146513.4;49394850;2018-10-18 00:00:00;2018-10-18 23:59:59
191.15;183.8;191.7;183.8;18187314080.4;96950320;2018-10-19 00:00:00;2018-10-19 23:59:59
184.86;180.7;187.72;180.03;17068259418.5;92854160;2018-10-22 00:00:00;2018-10-22 23:59:59
178.89;181.0;182.5;177.02;13991339614.5;77903480;2018-10-23 00:00:00;2018-10-23 23:59:59
182.5;188.01;189.25;180.5;19832667501.9;106814960;2018-10-24 00:00:00;2018-10-24 23:59:59
185.51;186.71;188.75;184.03;14912998515.9;80112060;2018-10-25 00:00:00;2018-10-25 23:59:59
185.77;181.0;185.85;178.27;16813560687.7;92868230;2018-10-26 00:00:00;2018-10-26 23:59:59
180.6;185.59;186.3;178.64;11281052334.4;61368040;2018-10-29 00:00:00;2018-10-29 23:59:59
183.88;184.78;186.82;181.74;11277603675.4;61227000;2018-10-30 00:00:00;2018-10-30 23:59:59
186.2;189.8;189.8;184.83;12501637020.5;66890490;2018-10-31 00:00:00;2018-10-31 23:59:59
189.5;188.67;191.36;186.7;14659260131.4;77588390;2018-11-01 00:00:00;2018-11-01 23:59:59
189.99;192.6;192.98;188.57;13275834208.1;69325930;2018-11-02 00:00:00;2018-11-02 23:59:59
194.5;197.8;197.85;193.73;12927016495.6;65904630;2018-11-06 00:00:00;2018-11-06 23:59:59
197.41;201.9;203.0;195.4;19697287441.3;98634400;2018-11-07 00:00:00;2018-11-07 23:59:59
201.98;202.89;204.7;200.1;19186262036.4;94736930;2018-11-08 00:00:00;2018-11-08 23:59:59
200.32;195.75;201.96;194.33;19066752943.8;96097970;2018-11-09 00:00:00;2018-11-09 23:59:59
197.97;196.82;201.85;196.4;16404774101.4;82362260;2018-11-12 00:00:00;2018-11-12 23:59:59
195.5;196.56;199.7;193.68;15499378471.0;78638020;2018-11-13 00:00:00;2018-11-13 23:59:59
195.21;199.2;199.56;193.18;16355808484.3;83071810;2018-11-14 00:00:00;2018-11-14 23:59:59
200.01;200.15;202.5;199.5;12524407289.2;62376350;2018-11-15 00:00:00;2018-11-15 23:59:59
201.12;199.26;203.5;198.71;13363158527.7;66434280;2018-11-16 00:00:00;2018-11-16 23:59:59
198.98;197.99;200.7;197.5;10061923655.3;50559670;2018-11-19 00:00:00;2018-11-19 23:59:59
197.3;194.21;197.8;191.81;12942993160.1;66392190;2018-11-20 00:00:00;2018-11-20 23:59:59
194.21;197.5;198.4;193.38;11448733173.5;58475250;2018-11-21 00:00:00;2018-11-21 23:59:59
198.0;199.4;200.01;195.92;9858727498.9;49731020;2018-11-22 00:00:00;2018-11-22 23:59:59
198.58;197.3;198.77;194.86;10030443127.2;50984250;2018-11-23 00:00:00;2018-11-23 23:59:59
197.5;188.5;197.79;185.53;22420557112.3;117412600;2018-11-26 00:00:00;2018-11-26 23:59:59
189.98;191.03;192.45;188.11;16719755012.7;87812910;2018-11-27 00:00:00;2018-11-27 23:59:59
191.6;190.2;193.27;189.45;11541818590.300003;60383880;2018-11-28 00:00:00;2018-11-28 20:30:02
191.85;195.76;196.37;191.1;16139491460.5;83234570;2018-11-29 00:00:00;2018-11-29 23:59:59
194.0;194.0;194.25;191.22;12993600685.9;67411490;2018-11-30 00:00:00;2018-11-30 23:59:59
197.99;200.3;201.9;197.58;16385948573.4;81820020;2018-12-03 00:00:00;2018-12-03 23:59:59
200.3;199.0;200.7;196.93;11528970773.3;58006750;2018-12-04 00:00:00;2018-12-04 23:59:59
195.7;196.0;196.8;194.05;9734457940.7;49771400;2018-12-05 00:00:00;2018-12-05 23:59:59
194.0;192.19;194.23;190.11;12399197206.1;64556990;2018-12-06 00:00:00;2018-12-06 23:59:59
193.5;195.01;196.35;192.2;12433246380.4;64007740;2018-12-07 00:00:00;2018-12-07 23:59:59
192.75;191.8;193.92;190.39;11891150325.9;61815010;2018-12-10 00:00:00;2018-12-10 23:59:59
192.15;192.57;193.8;190.2;10537857037.9;54872050;2018-12-11 00:00:00;2018-12-11 23:59:59
193.3;190.45;193.9;190.45;9785365619.1;50988040;2018-12-12 00:00:00;2018-12-12 23:59:59
190.25;189.17;191.55;188.56;8266209067.4;43510520;2018-12-13 00:00:00;2018-12-13 23:59:59
188.5;184.93;189.1;183.73;13613007249.8;73307750;2018-12-14 00:00:00;2018-12-14 23:59:59
184.63;182.3;186.96;182.11;11052002008.7;59876690;2018-12-17 00:00:00;2018-12-17 23:59:59
180.59;186.6;186.6;180.37;14678476272.8;80342620;2018-12-18 00:00:00;2018-12-18 23:59:59
185.5;188.85;188.85;184.35;11576233463.1;61953220;2018-12-19 00:00:00;2018-12-19 23:59:59
186.0;189.3;191.82;185.31;16685397398.5;88123070;2018-12-20 00:00:00;2018-12-20 23:59:59
188.74;186.79;190.05;185.7;11346374195.8;60633190;2018-12-21 00:00:00;2018-12-21 23:59:59
255.99;255.0;258.19;253.7;9165474633.3;35851840;2020-01-03 00:00:00;2020-01-03 23:59:59
254.75;253.9;254.84;251.4;5646009935.8;22348300;2020-01-06 00:00:00;2020-01-06 23:59:59
253.57;259.15;259.15;253.03;10485882097.9;40817240;2020-01-08 00:00:00;2020-01-08 23:59:59
259.4;257.99;261.76;257.01;9936032087.9;38329020;2020-01-09 00:00:00;2020-01-09 23:59:59
257.86;258.19;259.25;256.88;4864405366.3;18851390;2020-01-10 00:00:00;2020-01-10 23:59:59
258.3;262.4;262.4;257.15;6719255698.1;25855010;2020-01-13 00:00:00;2020-01-13 23:59:59
262.5;259.05;263.22;258.62;8103825686.4;31125740;2020-01-14 00:00:00;2020-01-14 23:59:59
258.49;256.31;258.91;254.21;12661740755.8;49361790;2020-01-15 00:00:00;2020-01-15 23:59:59
257.11;257.51;259.51;256.1;10367670370.1;40246770;2020-01-16 00:00:00;2020-01-16 23:59:59
258.2;262.5;262.82;257.75;11730973230.7;44914290;2020-01-17 00:00:00;2020-01-17 23:59:59
263.2;266.28;266.97;261.8;7891039716.6;29797710;2020-01-20 00:00:00;2020-01-20 23:59:59
265.5;268.06;268.9;263.02;10116243295.7;38082090;2020-01-21 00:00:00;2020-01-21 23:59:59
268.72;266.54;270.8;265.5;11869000221.9;44282490;2020-01-22 00:00:00;2020-01-22 23:59:59
264.64;263.73;266.89;262.24;10758037619.6;40604170;2020-01-23 00:00:00;2020-01-23 23:59:59
264.5;265.49;267.5;264.21;7262832432.3;27340100;2020-01-24 00:00:00;2020-01-24 23:59:59
261.0;255.32;262.1;255.32;14573355407.9;56453370;2020-01-27 00:00:00;2020-01-27 23:59:59
257.0;257.7;258.84;254.1;12365444789.1;48137360;2020-01-28 00:00:00;2020-01-28 23:59:59
258.4;259.94;261.57;257.61;9098209650.8;35047940;2020-01-29 00:00:00;2020-01-29 23:59:59
258.0;257.31;258.69;255.27;8167114682.7;31769340;2020-01-30 00:00:00;2020-01-30 23:59:59
258.5;252.2;259.2;252.17;12249844290.7;47921560;2020-01-31 00:00:00;2020-01-31 23:59:59
251.8;253.99;254.96;251.1;13363918755.6;52728460;2020-02-03 00:00:00;2020-02-03 23:59:59
255.3;255.4;257.38;252.9;12692962569.8;49786360;2020-02-04 00:00:00;2020-02-04 23:59:59
255.89;255.2;257.66;253.14;12992374109.8;50756570;2020-02-05 00:00:00;2020-02-05 23:59:59
256.5;252.11;258.0;251.86;11098851157.0;43615980;2020-02-06 00:00:00;2020-02-06 23:59:59
253.1;254.3;254.3;248.73;12648688569.6;50226630;2020-02-07 00:00:00;2020-02-07 23:59:59
254.55;252.26;255.73;252.07;8929308973.1;35220690;2020-02-10 00:00:00;2020-02-10 23:59:59
253.75;254.5;259.77;253.0;20381955261.5;79454730;2020-02-11 00:00:00;2020-02-11 23:59:59
255.4;254.5;255.49;252.31;13351886412.8;52523300;2020-02-12 00:00:00;2020-02-12 23:59:59
253.62;253.89;255.18;252.5;9314224120.0;36730840;2020-02-13 00:00:00;2020-02-13 23:59:59
254.4;251.75;254.4;251.4;7579007855.0;30017380;2020-02-14 00:00:00;2020-02-14 23:59:59
252.5;251.36;253.1;250.13;6637504387.0;26429380;2020-02-17 00:00:00;2020-02-17 23:59:59
250.07;249.2;250.44;247.57;9054245995.6;36365950;2020-02-18 00:00:00;2020-02-18 23:59:59
250.37;249.7;250.68;247.95;6437007441.5;25798890;2020-02-19 00:00:00;2020-02-19 23:59:59
250.03;250.15;252.17;249.13;7704063757.8;30717360;2020-02-20 00:00:00;2020-02-20 23:59:59
248.35;250.8;251.49;247.24;6926329901.6;27762930;2020-02-21 00:00:00;2020-02-21 23:59:59
247.98;245.19;249.0;245.17;10141332087.8;41055780;2020-02-25 00:00:00;2020-02-25 23:59:59
244.75;250.8;251.21;243.22;16724373957.7;67757850;2020-02-26 00:00:00;2020-02-26 23:59:59
247.5;242.88;248.98;242.0;14287528242.1;58240400;2020-02-27 00:00:00;2020-02-27 23:59:59
235.0;233.36;239.0;231.0;29250123419.3;124633310;2020-02-28 00:00:00;2020-02-28 23:59:59
238.93;228.17;241.0;218.86;23615359168.5;101986040;2020-03-02 00:00:00;2020-03-02 23:59:59
233.0;236.63;239.0;232.28;19695761022.1;83653950;2020-03-03 00:00:00;2020-03-03 23:59:59
234.13;235.27;236.7;232.62;12738292785.5;54274670;2020-03-04 00:00:00;2020-03-04 23:59:59
237.0;232.33;238.72;230.64;13359836777.1;57083760;2020-03-05 00:00:00;2020-03-05 23:59:59
228.0;219.99;229.2;216.67;23122055667.7;104446900;2020-03-06 00:00:00;2020-03-06 23:59:59
197.99;201.2;212.74;184.86;49385427971.3;244541800;2020-03-10 00:00:00;2020-03-10 23:59:59
202.0;194.53;204.33;192.05;27368963511.9;138304030;2020-03-11 00:00:00;2020-03-11 23:59:59
185.15;175.91;187.87;173.14;35646674940.5;197972880;2020-03-12 00:00:00;2020-03-12 23:59:59
175.0;198.6;199.52;174.3;50434232135.0;263038280;2020-03-13 00:00:00;2020-03-13 23:59:59
194.0;195.85;196.7;186.0;33462089397.7;174273600;2020-03-16 00:00:00;2020-03-16 23:59:59
195.0;184.01;204.78;183.8;35134438033.5;184148390;2020-03-17 00:00:00;2020-03-17 23:59:59
179.0;174.27;182.2;172.15;27438382586.0;155008180;2020-03-18 00:00:00;2020-03-18 23:59:59
178.5;189.51;190.15;173.06;34507099921.0;187427700;2020-03-19 00:00:00;2020-03-19 23:59:59
