window_start;window_end;signal_day;current_symbol;predicted_symbol;signal;chosen_rule;rule_support;rule_confidence;rule_lift;open;close;ret_oc;strategy_ret;equity_curve
2018-11-19;2020-11-27;2020-11-30;c;c;HOLD;c->c;0.11155378486055777;0.6666666666666666;3.891472868217055;249.72;249.63;-0.00036040365209035483;0.0;1.0180275593497559
2018-11-20;2020-11-30;2020-12-01;c;c;HOLD;c->c;0.11553784860557768;0.6744186046511628;3.847251585623679;250.75;260.81;0.0401196410767697;0.0;1.0180275593497559
2018-11-21;2020-12-01;2020-12-02;c;c;HOLD;c->c;0.11952191235059761;0.6666666666666666;3.6376811594202896;260.05;264.06;0.015420111517015923;0.0;1.0180275593497559
2018-11-22;2020-12-02;2020-12-03;c;c;HOLD;c->c;0.12350597609561753;0.6739130434782609;3.5989824236817762;264.5;263.14;-0.005141776937618199;0.0;1.0180275593497559
2018-11-23;2020-12-03;2020-12-04;c;c;HOLD;c->c;0.13147410358565736;0.6875;3.5216836734693877;264.63;270.0;0.020292483845369025;0.0;1.0180275593497559
2018-11-26;2020-12-04;2020-12-07;c;c;HOLD;c->c;0.13147410358565736;0.6875;3.5216836734693877;269.0;274.36;0.01992565055762087;0.0;1.0180275593497559
2018-11-27;2020-12-07;2020-12-08;d;d;HOLD;d->d;0.18326693227091634;0.7931034482758621;3.374050263004091;274.5;275.49;0.0036065573770492133;0.0;1.0180275593497559
2018-11-28;2020-12-08;2020-12-09;d;d;HOLD;d->d;0.18326693227091634;0.7931034482758621;3.374050263004091;276.4;276.89;0.0017727930535456193;0.0;1.0180275593497559
2018-11-29;2020-12-09;2020-12-10;d;d;HOLD;d->d;0.18326693227091634;0.7931034482758621;3.374050263004091;276.55;282.2;0.020430301934550633;0.0;1.0180275593497559
2018-11-30;2020-12-10;2020-12-11;e;e;HOLD;e->e;0.16733067729083664;0.8936170212765957;4.672872340425531;282.5;283.73;0.00435398230088502;0.0;1.0180275593497559
2018-12-03;2020-12-11;2020-12-14;e;e;HOLD;e->e;0.17131474103585656;0.8958333333333334;4.588860544217686;285.01;279.95;-0.01775376302585875;0.0;1.0180275593497559
2018-12-04;2020-12-14;2020-12-15;e;e;HOLD;e->e;0.1752988047808765;0.8979591836734694;4.507755102040817;278.53;278.7;0.0006103471798370586;0.0;1.0180275593497559
2018-12-05;2020-12-15;2020-12-16;e;e;HOLD;e->e;0.17131474103585656;0.8958333333333334;4.588860544217686;278.0;278.35;0.0012589928057554775;0.0;1.0180275593497559
2018-12-06;2020-12-16;2020-12-17;e;e;HOLD;e->e;0.1752988047808765;0.8979591836734694;4.507755102040817;279.81;278.5;-0.004681748329223409;0.0;1.0180275593497559
2018-12-07;2020-12-17;2020-12-18;e;e;HOLD;e->e;0.17131474103585656;0.8958333333333334;4.588860544217686;277.22;270.16;-0.025467138013130372;0.0;1.0180275593497559
2018-12-10;2020-12-18;2020-12-21;e;e;HOLD;e->e;0.1752988047808765;0.8979591836734694;4.507755102040817;266.2;261.79;-0.01656649135987967;0.0;1.0180275593497559
2018-12-11;2020-12-21;2020-12-22;e;e;HOLD;e->e;0.17928286852589642;0.9;4.429411764705883;259.55;262.04;0.009593527258717045;0.0;1.0180275593497559
2018-12-12;2020-12-22;2020-12-23;d;d;HOLD;d->d;0.18326693227091634;0.7796610169491526;3.2615819209039545;262.25;270.1;0.029933269780743652;0.0;1.0180275593497559
2018-12-13;2020-12-23;2020-12-24;d;d;HOLD;d->d;0.18725099601593626;0.7833333333333333;3.2232240437158466;271.98;269.32;-0.009780130891977443;0.0;1.0180275593497559
2018-12-14;2020-12-24;2020-12-25;d;d;HOLD;d->d;0.18326693227091634;0.7796610169491526;3.2615819209039545;269.97;270.64;0.002481757232284917;0.0;1.0180275593497559
2018-12-17;2020-12-25;2020-12-28;c;c;HOLD;c->c;0.1394422310756972;0.7446808510638298;3.8940602836879425;270.9;274.7;0.01402731635289779;0.0;1.0180275593497559
2018-12-18;2020-12-28;2020-12-29;c;c;HOLD;c->c;0.1394422310756972;0.7446808510638298;3.8940602836879425;275.91;272.0;-0.01417128773875548;0.0;1.0180275593497559
2018-12-19;2020-12-29;2020-12-30;c;c;HOLD;c->c;0.13545816733067728;0.7391304347826086;3.9472710453283995;272.49;271.65;-0.003082681933282072;0.0;1.0180275593497559
2018-12-20;2020-12-30;2021-01-04;b;b;HOLD;b->b;0.18326693227091634;0.8363636363636363;3.7487012987012984;274.67;272.0;-0.00972075581607025;0.0;1.0180275593497559
2018-12-21;2021-01-04;2021-01-05;b;b;HOLD;b->b;0.17928286852589642;0.8333333333333334;3.803030303030303;272.69;275.2;0.0092045912941435;0.0;1.0180275593497559
2020-01-03;2021-01-05;2021-01-06;b;b;HOLD;b->b;0.18725099601593626;0.8392857142857143;3.6958020050125313;275.94;272.93;-0.010908168442414984;0.0;1.0180275593497559
2020-01-06;2021-01-06;2021-01-08;b;b;HOLD;b->b;0.1952191235059761;0.8448275862068966;3.5940970192869663;275.11;283.64;0.031005779506379165;0.0;1.0180275593497559
2020-01-08;2021-01-08;2021-01-11;c;c;HOLD;c->c;0.12749003984063745;0.7111111111111111;3.8801932367149754;282.86;289.49;0.023439157180230485;0.0;1.0180275593497559
2020-01-09;2021-01-11;2021-01-12;c;c;HOLD;c->c;0.12350597609561753;0.6888888888888889;3.7589371980676325;290.88;289.99;-0.003059680968096763;0.0;1.0180275593497559
2020-01-10;2021-01-12;2021-01-13;c;c;HOLD;c->c;0.12350597609561753;0.6888888888888889;3.7589371980676325;291.01;283.78;-0.024844507061613067;0.0;1.0180275593497559
2020-01-13;2021-01-13;2021-01-14;d;d;HOLD;d->d;0.14741035856573706;0.7254901960784313;3.501885369532428;284.0;284.79;0.0027816901408451423;0.0;1.0180275593497559
2020-01-14;2021-01-14;2021-01-15;d;d;HOLD;d->d;0.15139442231075698;0.7307692307692307;3.527366863905325;282.55;276.9;-0.019996460803397748;0.0;1.0180275593497559
2020-01-15;2021-01-15;2021-01-18;d;d;HOLD;d->d;0.1553784860557769;0.75;3.55188679245283;275.72;279.79;0.014761352096329583;0.0;1.0180275593497559
2020-01-16;2021-01-18;2021-01-19;d;d;HOLD;d->d;0.16334661354581673;0.7592592592592593;3.464983164983165;280.98;278.19;-0.009929532351057088;0.0;1.0180275593497559
2020-01-17;2021-01-19;2021-01-20;d;d;HOLD;d->d;0.17131474103585656;0.7678571428571429;3.381265664160401;278.62;279.8;0.004235158997918336;0.0;1.0180275593497559
2020-01-20;2021-01-20;2021-01-21;e;e;HOLD;e->e;0.1752988047808765;0.88;4.4176;280.75;274.4;-0.02261798753339278;0.0;1.0180275593497559
2020-01-21;2021-01-21;2021-01-22;e;e;HOLD;e->e;0.17928286852589642;0.8823529411764706;4.342560553633218;273.0;268.25;-0.0173992673992674;0.0;1.0180275593497559
2020-01-22;2021-01-22;2021-01-25;d;d;HOLD;d->d;0.1593625498007968;0.7407407407407407;3.3804713804713806;271.0;265.3;-0.02103321033210328;0.0;1.0180275593497559
2020-01-23;2021-01-25;2021-01-26;d;d;HOLD;d->d;0.16733067729083664;0.75;3.302631578947368;262.7;269.34;0.02527598020555762;0.0;1.0180275593497559
2020-01-24;2021-01-26;2021-01-27;c;c;HOLD;c->c;0.11553784860557768;0.6904761904761905;4.030454042081949;270.07;265.5;-0.016921538860295453;0.0;1.0180275593497559
2020-01-27;2021-01-27;2021-01-28;c;d;BUY;c->d;0.03187250996015936;0.2;0.8508474576271187;263.5;265.96;0.00933586337760903;0.00933586337760903;1.027531725558486
2020-01-28;2021-01-28;2021-01-29;b;b;HOLD;b->b;0.18326693227091634;0.8363636363636363;3.7487012987012984;263.77;258.11;-0.021458088486181023;0.0;1.027531725558486
2020-01-29;2021-01-29;2021-02-01;b;b;HOLD;b->b;0.19123505976095617;0.8421052631578947;3.644283121597096;260.0;263.8;0.014615384615384659;0.0;1.027531725558486
2020-01-30;2021-02-01;2021-02-02;b;b;HOLD;b->b;0.19123505976095617;0.8421052631578947;3.644283121597096;265.0;263.15;-0.006981132075471784;0.0;1.027531725558486
2020-01-31;2021-02-02;2021-02-03;a;a;HOLD;a->a;0.1553784860557769;0.9285714285714286;5.420265780730898;264.32;263.53;-0.0029888014527845812;0.0;1.027531725558486
2020-02-03;2021-02-03;2021-02-04;a;a;HOLD;a->a;0.1553784860557769;0.9285714285714286;5.420265780730898;263.21;270.11;0.026214809467725524;0.0;1.027531725558486
2020-02-04;2021-02-04;2021-02-05;a;a;HOLD;a->a;0.1553784860557769;0.9285714285714286;5.420265780730898;271.99;271.7;-0.001066215669693814;0.0;1.027531725558486
2020-02-05;2021-02-05;2021-02-08;a;a;HOLD;a->a;0.1593625498007968;0.9302325581395349;5.306553911205074;273.01;275.2;0.008021684187392394;0.0;1.027531725558486
2020-02-06;2021-02-08;2021-02-09;a;a;HOLD;a->a;0.16334661354581673;0.9318181818181818;5.197474747474747;275.99;268.98;-0.025399470995325885;0.0;1.027531725558486
2020-02-07;2021-02-09;2021-02-10;a;a;HOLD;a->a;0.16733067729083664;0.9333333333333333;5.092753623188405;269.28;265.9;-0.012551990493166949;0.0;1.027531725558486
2020-02-10;2021-02-10;2021-02-11;a;a;HOLD;a->a;0.17131474103585656;0.9347826086956522;4.99213691026827;265.5;264.7;-0.0030131826741996662;0.0;1.027531725558486
2020-02-11;2021-02-11;2021-02-12;a;a;HOLD;a->a;0.1752988047808765;0.9361702127659575;4.8953900709219855;264.0;266.0;0.007575757575757576;0.0;1.027531725558486
2020-02-12;2021-02-12;2021-02-15;b;b;HOLD;b->b;0.17928286852589642;0.8181818181818182;3.667207792207792;268.49;271.81;0.012365451227233763;0.0;1.027531725558486
2020-02-13;2021-02-15;2021-02-16;b;b;HOLD;b->b;0.17928286852589642;0.8181818181818182;3.667207792207792;272.3;270.9;-0.005141388174807323;0.0;1.027531725558486
2020-02-14;2021-02-16;2021-02-17;b;b;HOLD;b->b;0.18326693227091634;0.8214285714285714;3.617167919799499;270.99;270.9;-0.0003321155762206422;0.0;1.027531725558486
2020-02-17;2021-02-17;2021-02-18;b;b;HOLD;b->b;0.18326693227091634;0.8214285714285714;3.617167919799499;270.35;266.99;-0.012428333641575785;0.0;1.027531725558486
2020-02-18;2021-02-18;2021-02-19;b;b;HOLD;b->b;0.18725099601593626;0.8245614035087719;3.5683605565638237;266.12;271.34;0.019615211182924884;0.0;1.027531725558486
2020-02-19;2021-02-19;2021-02-20;b;b;HOLD;b->b;0.18725099601593626;0.8103448275862069;3.4473991817650496;271.0;270.51;-0.0018081180811808453;0.0;1.027531725558486
2020-02-20;2021-02-20;2021-02-22;b;b;HOLD;b->b;0.19123505976095617;0.8135593220338984;3.403389830508474;270.1;273.71;0.013365420214735121;0.0;1.027531725558486
2020-02-21;2021-02-22;2021-02-24;b;b;HOLD;b->b;0.199203187250996;0.819672131147541;3.318350079323109;272.12;271.9;-0.000808466852859133;0.0;1.027531725558486
2020-02-25;2021-02-24;2021-02-25;b;b;HOLD;b->b;0.21115537848605578;0.8412698412698413;3.299355158730159;273.6;270.71;-0.01056286549707618;0.0;1.027531725558486
2020-02-26;2021-02-25;2021-02-26;b;b;HOLD;b->b;0.21912350597609562;0.8461538461538461;3.217948717948718;268.0;270.17;0.008097014925373194;0.0;1.027531725558486
2020-02-27;2021-02-26;2021-03-01;b;b;HOLD;b->b;0.22310756972111553;0.8484848484848485;3.1786521935775673;273.0;273.58;0.0021245421245420664;0.0;1.027531725558486
2020-02-28;2021-03-01;2021-03-02;b;b;HOLD;b->b;0.23107569721115537;0.8529411764705882;3.102728047740836;271.89;279.1;0.026518077163558928;0.0;1.027531725558486
2020-03-02;2021-03-02;2021-03-03;b;b;HOLD;b->b;0.22709163346613545;0.8507462686567164;3.1402546093064094;281.7;278.01;-0.013099041533546319;0.0;1.027531725558486
2020-03-03;2021-03-03;2021-03-04;b;b;HOLD;b->b;0.23107569721115537;0.8529411764705882;3.102728047740836;278.5;274.75;-0.013464991023339317;0.0;1.027531725558486
2020-03-04;2021-03-04;2021-03-05;c;d;BUY;c->d;0.03187250996015936;0.21621621621621623;1.1306306306306306;276.0;277.5;0.005434782608695652;0.005434782608695652;1.033116137110434
2020-03-05;2021-03-05;2021-03-09;c;d;BUY;c->d;0.03187250996015936;0.21621621621621623;1.1306306306306306;278.8;285.79;0.025071736011477795;0.025071736011477795;1.0590181521692645
2020-03-06;2021-03-09;2021-03-10;c;d;BUY;c->d;0.03187250996015936;0.21052631578947367;1.1008771929824561;285.24;282.24;-0.01051745898190997;-0.01051745898190997;1.0478799721927263
2020-03-10;2021-03-10;2021-03-11;c;d;BUY;c->d;0.03187250996015936;0.20512820512820512;1.0726495726495726;283.84;286.0;0.007609921082299976;0.007609921082299976;1.0558542560848356
2020-03-11;2021-03-11;2021-03-12;c;d;BUY;c->d;0.03187250996015936;0.20512820512820512;1.1192865105908583;286.3;284.93;-0.004785190359762503;-0.004785190359762503;1.0508017924773043
2020-03-12;2021-03-12;2021-03-15;d;d;HOLD;d->d;0.12350597609561753;0.6739130434782609;3.5989824236817762;286.05;292.74;0.023387519664394327;0.0;1.0508017924773043
2020-03-13;2021-03-15;2021-03-16;d;d;HOLD;d->d;0.12350597609561753;0.6739130434782609;3.5989824236817762;293.06;292.33;-0.0024909574831093228;0.0;1.0508017924773043
2020-03-16;2021-03-16;2021-03-17;d;d;HOLD;d->d;0.13545816733067728;0.6938775510204082;3.483265306122449;292.35;283.35;-0.030785017957927138;0.0;1.0508017924773043
2020-03-17;2021-03-17;2021-03-18;d;d;HOLD;d->d;0.1394422310756972;0.7;3.445098039215686;284.04;279.25;-0.016863821996901916;0.0;1.0508017924773043
2020-03-18;2021-03-18;2021-03-19;d;d;HOLD;d->d;0.14342629482071714;0.7058823529411765;3.4072398190045248;279.0;285.47;0.023189964157706192;0.0;1.0508017924773043
2020-03-19;2021-03-19;2021-03-22;d;d;HOLD;d->d;0.14342629482071714;0.7058823529411765;3.4072398190045248;285.0;288.65;0.012807017543859569;0.0;1.0508017924773043
2020-03-20;2021-03-22;2021-03-23;e;e;HOLD;e->e;0.17928286852589642;0.8653846153846154;4.09833091436865;287.56;282.6;-0.017248574210599457;0.0;1.0508017924773043
2020-03-23;2021-03-23;2021-03-24;d;d;HOLD;d->d;0.14342629482071714;0.6923076923076923;3.27866473149492;283.4;285.79;0.008433309809456752;0.0;1.0508017924773043
2020-03-24;2021-03-24;2021-03-25;d;d;HOLD;d->d;0.1394422310756972;0.6862745098039216;3.3125942684766208;286.5;286.66;0.0005584642233857766;0.0;1.0508017924773043
2020-03-25;2021-03-25;2021-03-26;d;d;HOLD;d->d;0.13545816733067728;0.68;3.3466666666666662;288.63;291.22;0.008973426185774284;0.0;1.0508017924773043
2020-03-26;2021-03-26;2021-03-29;d;d;HOLD;d->d;0.13545816733067728;0.68;3.3466666666666662;289.72;293.3;0.012356758249344138;0.0;1.0508017924773043
2020-03-27;2021-03-29;2021-03-30;d;d;HOLD;d->d;0.13545816733067728;0.68;3.3466666666666662;294.86;293.25;-0.005460218408736396;0.0;1.0508017924773043
2020-03-30;2021-03-30;2021-03-31;d;d;HOLD;d->d;0.14342629482071714;0.7058823529411765;3.4072398190045248;294.0;291.02;-0.01013605442176877;0.0;1.0508017924773043
2020-03-31;2021-03-31;2021-04-01;d;d;HOLD;d->d;0.14741035856573706;0.7115384615384616;3.3697387518142237;292.0;290.24;-0.006027397260273942;0.0;1.0508017924773043
2020-04-01;2021-04-01;2021-04-02;d;d;HOLD;d->d;0.14741035856573706;0.7115384615384616;3.3697387518142237;290.81;291.7;0.0030604174546954585;0.0;1.0508017924773043
2020-04-02;2021-04-02;2021-04-05;d;d;HOLD;d->d;0.15139442231075698;0.7169811320754716;3.332634521313767;290.8;288.78;-0.006946354883081288;0.0;1.0508017924773043
2020-04-03;2021-04-05;2021-04-06;d;d;HOLD;d->d;0.1553784860557769;0.7222222222222222;3.295959595959596;289.0;281.5;-0.025951557093425604;0.0;1.0508017924773043
2020-04-06;2021-04-06;2021-04-07;d;d;HOLD;d->d;0.1553784860557769;0.7222222222222222;3.295959595959596;281.68;283.98;0.008165293950582261;0.0;1.0508017924773043
2020-04-07;2021-04-07;2021-04-08;d;d;HOLD;d->d;0.1593625498007968;0.7272727272727273;3.2597402597402594;284.88;283.89;-0.0034751474304970833;0.0;1.0508017924773043
2020-04-08;2021-04-08;2021-04-09;c;d;BUY;c->d;0.035856573705179286;0.24324324324324326;1.1100737100737101;283.47;281.07;-0.008466504391999273;-0.008466504391999273;1.0419051744861745
2020-04-09;2021-04-09;2021-04-12;c;d;BUY;c->d;0.035856573705179286;0.23684210526315788;1.1008771929824561;278.2;281.75;0.01276060388209925;0.01276060388209925;1.055200513700502
2020-04-10;2021-04-12;2021-04-13;b;b;HOLD;b->b;0.18725099601593626;0.7966101694915254;3.3324858757062144;282.93;287.95;0.017742904605379358;0.0;1.055200513700502
2020-04-13;2021-04-13;2021-04-14;b;b;HOLD;b->b;0.1952191235059761;0.8166666666666667;3.360382513661202;290.0;287.18;-0.009724137931034459;0.0;1.055200513700502
2020-04-14;2021-04-14;2021-04-15;b;b;HOLD;b->b;0.20318725099601595;0.8225806451612904;3.2772657450076808;281.5;283.72;0.007886323268206137;0.0;1.055200513700502
2020-04-15;2021-04-15;2021-04-16;a;a;HOLD;a->a;0.1593625498007968;0.8888888888888888;4.850241545893719;285.71;288.5;0.00976514647719723;0.0;1.055200513700502
2020-04-16;2021-04-16;2021-04-19;a;a;HOLD;a->a;0.14342629482071714;0.8780487804878049;5.247386759581882;287.86;287.72;-0.0004863475300492821;0.0;1.055200513700502
2020-04-17;2021-04-19;2021-04-20;a;a;HOLD;a->a;0.14342629482071714;0.9;5.5097560975609765;288.9;287.42;-0.005122879889234896;0.0;1.055200513700502
2020-04-20;2021-04-20;2021-04-21;a;a;HOLD;a->a;0.14342629482071714;0.9;5.5097560975609765;288.01;289.25;0.004305406062289536;0.0;1.055200513700502
2020-04-21;2021-04-21;2021-04-22;a;a;HOLD;a->a;0.14741035856573706;0.9024390243902439;5.393147502903601;289.04;292.18;0.010863548297813403;0.0;1.055200513700502
2020-04-22;2021-04-22;2021-04-23;a;a;HOLD;a->a;0.15139442231075698;0.9047619047619048;5.281284606866003;293.1;293.19;0.0003070624360285738;0.0;1.055200513700502
2020-04-23;2021-04-23;2021-04-26;a;a;HOLD;a->a;0.1553784860557769;0.9285714285714286;5.420265780730898;294.3;295.27;0.0032959565069655807;0.0;1.055200513700502
2020-04-24;2021-04-26;2021-04-27;a;a;HOLD;a->a;0.1593625498007968;0.9302325581395349;5.306553911205074;295.74;298.5;0.009332521809697677;0.0;1.055200513700502
2020-04-27;2021-04-27;2021-04-28;b;b;HOLD;b->b;0.24302788844621515;0.8591549295774648;2.995109546165884;299.0;298.49;-0.0017056856187290666;0.0;1.055200513700502
2020-04-28;2021-04-28;2021-04-29;b;b;HOLD;b->b;0.24302788844621515;0.8591549295774648;2.995109546165884;301.0;297.1;-0.01295681063122916;0.0;1.055200513700502
2020-04-29;2021-04-29;2021-04-30;b;b;HOLD;b->b;0.24302788844621515;0.8591549295774648;2.995109546165884;296.92;297.73;0.002728007544119636;0.0;1.055200513700502
2020-04-30;2021-04-30;2021-05-04;b;b;HOLD;b->b;0.250996015936255;0.863013698630137;2.927249166975194;298.7;303.7;0.016739203213927016;0.0;1.055200513700502
2020-05-04;2021-05-04;2021-05-05;b;b;HOLD;b->b;0.250996015936255;0.863013698630137;2.927249166975194;304.01;305.99;0.006512943653169363;0.0;1.055200513700502
2020-05-05;2021-05-05;2021-05-06;c;b;SELL;c->b;0.027888446215139442;0.21212121212121213;0.7194922194922194;306.29;314.72;0.027522935779816533;-0.027522935779816533;1.0261582977270938
2020-05-06;2021-05-06;2021-05-07;c;b;SELL;c->b;0.027888446215139442;0.20588235294117646;0.6983306836248012;316.0;317.94;0.006139240506329107;-0.006139240506329107;1.019858465139782
2020-05-07;2021-05-07;2021-05-10;d;d;HOLD;d->d;0.13545816733067728;0.6938775510204082;3.5543523531861725;318.26;320.19;0.006064224219191877;0.0;1.019858465139782
2020-05-08;2021-05-10;2021-05-11;e;e;HOLD;e->e;0.1752988047808765;0.8627450980392157;4.164404223227752;303.0;307.16;0.013729372937293812;0.0;1.019858465139782
2020-05-12;2021-05-11;2021-05-12;e;e;HOLD;e->e;0.17928286852589642;0.8653846153846154;4.09833091436865;307.39;302.02;-0.017469663944825808;0.0;1.019858465139782
2020-05-13;2021-05-12;2021-05-13;e;e;HOLD;e->e;0.18326693227091634;0.8679245283018868;4.03424178895877;302.11;306.74;0.015325543676144434;0.0;1.019858465139782
2020-05-14;2021-05-13;2021-05-14;e;e;HOLD;e->e;0.18725099601593626;0.8703703703703703;3.972053872053872;308.2;304.1;-0.013303049967553427;0.0;1.019858465139782
2020-05-15;2021-05-14;2021-05-17;e;e;HOLD;e->e;0.19123505976095617;0.8727272727272727;3.9116883116883114;303.5;303.94;0.001449752883031294;0.0;1.019858465139782
2020-05-18;2021-05-17;2021-05-18;e;e;HOLD;e->e;0.1952191235059761;0.875;3.8530701754385963;305.01;305.78;0.0025245073932001635;0.0;1.019858465139782
2020-05-19;2021-05-18;2021-05-19;e;e;HOLD;e->e;0.199203187250996;0.8771929824561403;3.796128251663642;304.38;297.0;-0.024246008279124764;0.0;1.019858465139782
2020-05-20;2021-05-19;2021-05-20;d;d;HOLD;d->d;0.11553784860557768;0.6590909090909091;3.6762626262626257;297.94;296.72;-0.004094784184735082;0.0;1.019858465139782
2020-05-21;2021-05-20;2021-05-21;d;d;HOLD;d->d;0.12749003984063745;0.6956521739130435;3.715078630897317;296.85;301.23;0.01475492673067204;0.0;1.019858465139782
2020-05-22;2021-05-21;2021-05-24;c;d;BUY;c->d;0.03187250996015936;0.25;1.3351063829787233;302.02;300.7;-0.004370571485332075;-0.004370571485332075;1.0154011008129675
2020-05-25;2021-05-24;2021-05-25;b;b;HOLD;b->b;0.23904382470119523;0.8571428571428571;3.0301810865191148;301.77;306.8;0.016668323557676477;0.0;1.0154011008129675
2020-05-26;2021-05-25;2021-05-26;b;b;HOLD;b->b;0.24302788844621515;0.8591549295774648;2.995109546165884;307.84;307.01;-0.0026962058212057697;0.0;1.0154011008129675
2020-05-27;2021-05-26;2021-05-27;b;b;HOLD;b->b;0.23904382470119523;0.8450704225352113;2.946009389671361;306.39;312.72;0.020659943209634914;0.0;1.0154011008129675
2020-05-28;2021-05-27;2021-05-28;b;b;HOLD;b->b;0.24701195219123506;0.8493150684931506;2.8807848944835244;313.3;309.56;-0.011937440153207817;0.0;1.0154011008129675
2020-05-29;2021-05-28;2021-05-31;b;b;HOLD;b->b;0.250996015936255;0.8513513513513513;2.8876917457998537;309.3;310.79;0.004817329453604944;0.0;1.0154011008129675
2020-06-01;2021-05-31;2021-06-01;b;b;HOLD;b->b;0.250996015936255;0.8513513513513513;2.8876917457998537;312.6;311.6;-0.003198976327575176;0.0;1.0154011008129675
2020-06-02;2021-06-01;2021-06-02;b;b;HOLD;b->b;0.2549800796812749;0.8648648648648649;2.894414414414414;311.6;313.98;0.00763799743260589;0.0;1.0154011008129675
2020-06-03;2021-06-02;2021-06-03;c;d;BUY;c->d;0.03187250996015936;0.25806451612903225;1.3781743308167467;314.81;312.41;-0.00762364600870359;-0.00762364600870359;1.0076600422635216
2020-06-04;2021-06-03;2021-06-04;c;b;SELL;c->b;0.027888446215139442;0.22580645161290322;0.7556989247311828;313.0;310.94;-0.0065814696485623075;0.0065814696485623075;1.0142919262477479
2020-06-05;2021-06-04;2021-06-07;c;b;SELL;c->b;0.027888446215139442;0.21875;0.7320833333333333;310.03;315.53;0.017740218688514015;-0.017740218688514015;0.9962981656621187
2020-06-08;2021-06-07;2021-06-08;d;d;HOLD;d->d;0.12749003984063745;0.6956521739130435;3.715078630897317;315.29;314.83;-0.0014589742776492636;0.0;0.9962981656621187
2020-06-09;2021-06-08;2021-06-09;d;d;HOLD;d->d;0.12350597609561753;0.6739130434782609;3.5989824236817762;315.0;314.78;-0.000698412698412785;0.0;0.9962981656621187
2020-06-10;2021-06-09;2021-06-10;d;d;HOLD;d->d;0.12749003984063745;0.6808510638297872;3.560283687943262;314.87;314.62;-0.0007939784673039667;0.0;0.9962981656621187
2020-06-11;2021-06-10;2021-06-11;d;d;HOLD;d->d;0.13147410358565736;0.6875;3.5216836734693877;314.88;313.0;-0.0059705284552845385;0.0;0.9962981656621187
2020-06-15;2021-06-11;2021-06-14;d;d;HOLD;d->d;0.14342629482071714;0.7058823529411765;3.4072398190045248;313.48;314.12;0.0020415975500828964;0.0;0.9962981656621187
2020-06-16;2021-06-14;2021-06-15;e;e;HOLD;e->e;0.1752988047808765;0.8461538461538461;4.084319526627218;314.14;312.51;-0.005188769338511478;0.0;0.9962981656621187
2020-06-17;2021-06-15;2021-06-16;e;e;HOLD;e->e;0.1752988047808765;0.8461538461538461;4.084319526627218;312.5;311.61;-0.0028479999999999565;0.0;0.9962981656621187
2020-06-18;2021-06-16;2021-06-17;e;e;HOLD;e->e;0.18326693227091634;0.8518518518518519;3.9595336076817556;311.0;313.9;0.009324758842443657;0.0;0.9962981656621187
2020-06-19;2021-06-17;2021-06-18;e;e;HOLD;e->e;0.18326693227091634;0.8518518518518519;3.9595336076817556;312.9;309.3;-0.011505273250239586;0.0;0.9962981656621187
2020-06-22;2021-06-18;2021-06-21;e;e;HOLD;e->e;0.18725099601593626;0.8703703703703703;3.972053872053872;308.47;310.4;0.006256686225564722;0.0;0.9962981656621187
2020-06-23;2021-06-21;2021-06-22;d;d;HOLD;d->d;0.13545816733067728;0.68;3.4135999999999997;310.79;309.73;-0.0034106631487499667;0.0;0.9962981656621187
2020-06-25;2021-06-22;2021-06-23;d;d;HOLD;d->d;0.1394422310756972;0.7;3.445098039215686;310.45;309.79;-0.0021259462071185962;0.0;0.9962981656621187
2020-06-26;2021-06-23;2021-06-24;d;d;HOLD;d->d;0.14342629482071714;0.7058823529411765;3.4072398190045248;309.8;310.0;0.0006455777921239142;0.0;0.9962981656621187
2020-06-29;2021-06-24;2021-06-25;d;d;HOLD;d->d;0.15139442231075698;0.7037037037037037;3.2114478114478118;310.58;311.81;0.0039603322815378265;0.0;0.9962981656621187
2020-06-30;2021-06-25;2021-06-28;d;d;HOLD;d->d;0.1553784860557769;0.7090909090909091;3.178246753246753;311.77;309.48;-0.007345158289764775;0.0;0.9962981656621187
2020-07-02;2021-06-28;2021-06-29;d;d;HOLD;d->d;0.1593625498007968;0.7142857142857143;3.145363408521303;308.7;306.1;-0.008422416585681781;0.0;0.9962981656621187
2020-07-03;2021-06-29;2021-06-30;d;d;HOLD;d->d;0.16334661354581673;0.7192982456140351;3.1128251663641864;306.19;306.45;0.0008491459551258725;0.0;0.9962981656621187
2020-07-06;2021-06-30;2021-07-01;d;d;HOLD;d->d;0.16334661354581673;0.7192982456140351;3.1128251663641864;306.0;305.78;-0.0007189542483661023;0.0;0.9962981656621187
2020-07-07;2021-07-01;2021-07-02;c;d;BUY;c->d;0.03187250996015936;0.25806451612903225;1.1167964404894328;305.52;307.39;0.006120712228332039;0.006120712228332039;1.0023962200277516
2020-07-08;2021-07-02;2021-07-05;c;d;BUY;c->d;0.03187250996015936;0.25;1.0818965517241381;307.81;307.0;-0.0026314934537539467;-0.0026314934537539467;0.999758420936681
2020-07-09;2021-07-05;2021-07-06;c;d;BUY;c->d;0.03187250996015936;0.24242424242424243;1.0491118077324975;307.32;303.34;-0.012950670311076462;-0.012950670311076462;0.9868108792364076
2020-07-10;2021-07-06;2021-07-07;c;d;BUY;c->d;0.03187250996015936;0.23529411764705882;1.0182555780933062;303.98;304.06;0.00026317520889526967;0.00026317520889526967;0.9870705833956909
